Postcode,latitude,longitude
TA3 6HR,51.03040878258288,-2.957193672045201
TA11 6AH,51.06180430626718,-2.6756726560401125
SP11 7HG,51.187606559248394,-1.4754272519310159
RG25 2EL,51.215405012823474,-1.1921645411674844
RG25 2HY,51.22224700083173,-1.1213001502360693
GU11 4BP,51.2558102445784,-0.7666914636211714
KT24 5JF,51.288293966773765,-0.4116151454491167
CR5 2HW,51.31350216990436,-0.12722686965336025
DA13 0DF,51.355947215916316,0.3711290909556145
ME2 1FX,51.36183708630076,0.4423912430522617
ME1 2QY,51.36768347969273,0.5136701588083458
ME8 6XH,51.37348637967366,0.5849657219349731
EX36 4PS,50.984595445028454,-3.7427737734176882
TA4 2QR,51.02611604529341,-3.3917301326480955
TA2 8HN,51.05856810181443,-3.110484862999721
RG23 8DT,51.266588740577944,-1.1321346606670681
RG24 8NG,51.2733951816639,-1.0611846578858746
RG27 9AL,51.28015847066655,-0.990215433043561
GU51 1JS,51.2935555174631,-0.8482197644566919
GU14 8FB,51.30018923804255,-0.7771935449700845
GU16 6QU,51.30677973211039,-0.7061485519358038
GU21 2FR,51.3133269813257,-0.6350848980947155
GU21 4NH,51.319830967454614,-0.5640026964302298
KT11 1JD,51.332709078054975,-0.42178310277002523
KT22 0UF,51.33908316659678,-0.35064593794269716
KT19 8DG,51.34541392019346,-0.27949067962624063
SM2 6ES,51.351701321151054,-0.20831744199809998
SM6 9QX,51.357945351884354,-0.13712633947071964
BR5 1HJ,51.376417048526235,0.07655300988407682
DA12 3LW,51.40633419561377,0.43303181109373584
ME3 8ED,51.4121871211027,0.5043785110166621
BA12 7NE,51.19604558814645,-2.2765449122512704
BA12 8FS,51.203548099108986,-2.205852120751648
GU15 4AN,51.35116432900226,-0.716608948541282
KT15 1TD,51.37069799309241,-0.5031615241957296
KT13 9RF,51.377122548518166,-0.4319754556003583
KT10 8HG,51.383503740921086,-0.36077111338152157
KT5 8NF,51.389841552431555,-0.2895486118683316
SM4 4JQ,51.396135965288934,-0.21830806562753105
CR4 1DD,51.402386961841785,-0.14704958946223357
BR2 0BQ,51.41475863597602,-0.004479307744641674
BR7 6BQ,51.420879278803405,0.06683226703125503
DA1 2SY,51.43299008992125,0.20950770574055538
ME3 9PT,51.46827750973773,0.6379439569895372
TA5 2LT,51.15481034716823,-3.065403806007391
BA13 4FE,51.24776713580036,-2.2177296341787884
SN8 3SE,51.30630652548708,-1.65091203388024
RG26 4HF,51.355266761742946,-1.1538815073428939
SL5 7AA,51.40210905784743,-0.6558968099180037
TW15 1RY,51.42153438064,-0.4421922878731936
TW12 3HD,51.427922694319605,-0.37092061438974677
SW12 8LW,51.44682700248917,-0.15699670158652468
SE21 7BS,51.45304150186281,-0.08565281718454962
SE13 5QA,51.45921250364007,-0.014291168630899841
SE9 1NG,51.46533999043348,0.05708812817365714
DA7 4TZ,51.47142394496648,0.12848495709585367
RM20 3WD,51.48346118870048,0.27133074560555664
EX31 1JE,51.08258407810263,-4.0638535450988265
TA24 7PX,51.1334655343915,-3.6419422903094083
BA3 4XF,51.26164997737931,-2.5128027539579434
BA2 7QT,51.28446494755312,-2.3004593635244874
SN9 5LW,51.3434135831892,-1.7332806121264142
RG20 0JU,51.3788559834826,-1.37812615558502
RG14 7SJ,51.38581490830675,-1.3070351758805514
RG2 9AX,51.41996068912792,-0.951285988170829
RG41 5HT,51.42665994304034,-0.8800780812407898
SL4 2HN,51.45302332483443,-0.5950566664849838
TW3 3DD,51.472340029307894,-0.38109452479565276
SW13 9BS,51.48500049696935,-0.23836144646197385
SW3 3PD,51.491265476519374,-0.16696775818216789
SE1 6PX,51.49748692961261,-0.09555612485064753
E14 4BG,51.50366483868504,-0.024126662531032655
SS17 8QB,51.53981689910498,0.4048179911108357
SS7 5DW,51.55151845555824,0.5479368749739478
SS7 2JF,51.557303696454234,0.6195215369616108
SS2 6TE,51.56304522383581,0.6911228545878424
BA15 1UJ,51.33619889192855,-2.2415697143783877
SN12 6QB,51.35112473355528,-2.0997266473459
RG7 6DT,51.443937517453016,-1.1757327154546358
RG30 4TR,51.45756776444931,-1.0332794088347415
RG4 8EF,51.4643178682939,-0.9620236150769745
SL4 5UQ,51.49088437858823,-0.6768088221851006
SL4 6HL,51.49741743652858,-0.6054577902444195
SL3 8EY,51.50390702965046,-0.534088053985036
UB7 8PG,51.510353139662016,-0.46269972842231005
UB4 0NG,51.516755748380824,-0.3912929288159303
W13 8AZ,51.523114837734255,-0.3198677706686528
NW10 6EJ,51.529430389759774,-0.24842436972497953
NW8 0NW,51.53570238660521,-0.17696284196988646
N1 1PT,51.541930810529095,-0.10548330362748265
E9 5RL,51.54811564390093,-0.03398587115974445
IG3 9NP,51.56035446902313,0.10906220912262085
RM7 0QD,51.566408426070076,0.18061262283606536
SS6 9PU,51.60181471568792,0.6102769244491453
BA2 2RA,51.365296959794094,-2.3954221846655326
BA2 7AR,51.372875805494274,-2.324488062300328
SN15 2QE,51.40276059793008,-2.0405380121172993
RG8 8RT,51.4882701752915,-1.186697679220098
SL6 5FB,51.52868564812956,-0.758702318347249
SL6 0HE,51.53526951115943,-0.6873025817019425
UB8 1PD,51.55476007141083,-0.47299050651502605
HA4 0EF,51.56116985401241,-0.4015159110579347
NW9 7NR,51.57385870398188,-0.258511559566452
NW11 7BE,51.58013773539962,-0.18698203605471178
N8 7BX,51.58637314732414,-0.11543443611582685
E18 2QZ,51.59871304201619,0.02771452535748307
IG6 3BU,51.6048174897245,0.0993156524556079
CM13 1SJ,51.62879821252354,0.3858950572042498
CM0 7FU,51.663456229517934,0.8162758250886422
BS23 1QZ,51.34724423864117,-2.9747579040184102
BS24 7GL,51.35517539754812,-2.9039340447161113
SN13 9GF,51.432123309056564,-2.1944807574836673
SL7 1ET,51.57306172170413,-0.769289041025245
SL9 8JD,51.59270480637475,-0.5548300416446207
UB9 6DP,51.59916537451532,-0.4833061036875968
HA6 1TL,51.60558234865576,-0.41176355652188795
HA3 6RN,51.611955710586535,-0.34020251644090926
HA8 9PZ,51.61828544220891,-0.26862309998262046
N14 6BZ,51.63081394268974,-0.1254096053008475
N9 7BY,51.63701267590773,-0.053775761364212395
IG10 3TY,51.64927902003783,0.08954553218699937
BS21 6TT,51.40720375503881,-2.845635362753496
BS48 1UE,51.42286879683042,-2.703744627363658
BS3 2UN,51.43063679788307,-2.632765956812389
BS4 3HY,51.43836175691813,-2.561765228867431
BS30 7BJ,51.4460436524701,-2.49074255226573
SN4 0RH,51.52048946693073,-1.7793327324289165
HP12 3FX,51.61743609707888,-0.7799012909557592
WD3 4DA,51.64356905134672,-0.4936466058368283
WD18 7HG,51.649993234742944,-0.4220359506031691
WD6 4QA,51.66271060699354,-0.2787590753606152
EN9 1NH,51.687620868554205,0.008013651449128183
CF62 7HQ,51.403262442334466,-3.283737670614462
CF64 5UT,51.411382984942954,-3.2128740224094874
BS7 9TU,51.482534239467,-2.5740790885069065
BS16 6BP,51.49022468437558,-2.5029902859234254
OX49 5PT,51.64172903299773,-1.0052331371432723
HP15 6NX,51.668414824117576,-0.7189359188441833
WD4 8PX,51.694402514684825,-0.4323331790945594
AL9 7TD,51.7134344402606,-0.21718511695366674
BS34 5SA,51.52670453795501,-2.586422444896683
BS36 1RW,51.53440355302075,-2.515267368831334
SN16 9DS,51.5870865939694,-2.0165720756257004
SN25 2SG,51.6090156329569,-1.80252496878085
HP3 8BH,51.73881019087106,-0.4426553281885326
AL4 0DJ,51.75155622634332,-0.29910467051859746
AL9 6BP,51.764127106829825,-0.15548016870009726
EN11 9PZ,51.77652268813961,-0.01178276958444383
CO5 9PJ,51.835866187725614,0.7077642754650607
CO7 8RR,51.86388781581574,1.0681747355118942
CF5 2EX,51.499562953458536,-3.2387773155280173
CF23 5NG,51.50765854370825,-3.1677594356970964
CF3 0PU,51.51571111332284,-3.0967184978855653
OX13 6LF,51.70297986998932,-1.3135215012781114
OX1 5QS,51.7099063343786,-1.2419197234525854
HP4 3RP,51.770280648823004,-0.5966154464315244
CM7 1GS,51.868851999082814,0.55433671120594
CO4 0AS,51.89734646846056,0.9149296076722192
CF31 5GA,51.50248118752143,-3.606843121907452
CF72 9UB,51.527311066109704,-3.39387300863332
NP19 4AD,51.57580930324063,-2.967302169025664
NP26 4QG,51.599476444317276,-2.753707272654593
GL7 5HL,51.69753396089376,-1.825829007736796
OX18 2AF,51.726229504704264,-1.5396012641038697
OX1 3BW,51.75422815205222,-1.253044218964108
HP17 8UW,51.78824450912127,-0.8943960552194852
SG4 8SF,51.84671718705863,-0.24760821967017566
SG11 2EE,51.87766633399508,0.11237060185731076
CO9 1RR,51.919147058854605,0.617088467688339
CO11 1QJ,51.95298187694487,1.050369523049934
IP11 9DN,51.97465445444111,1.3395510764131018
CF33 6PU,51.53814759458763,-3.691209078268819
CF83 8GG,51.59584705292333,-3.193654989622901
GL13 9QT,51.67460872636031,-2.480898696739474
GL6 9EZ,51.704901380249325,-2.1951704463972708
GL7 5DY,51.734499384324366,-1.9090953269879718
OX28 4LD,51.77759099204629,-1.4793481006275913
HP18 9RU,51.81911220610683,-1.0488613963843272
SG4 8NX,51.88481291717657,-0.32980845787494306
CM22 6AL,51.93421144678316,0.24678340715366096
IP10 0QE,52.019224312202894,1.3308975047292995
NP11 4SA,51.648017313233645,-3.1354102145806566
GL5 1DN,51.749114193528605,-2.207230391926149
GL54 3RA,51.79329989764568,-1.777584638866994
OX18 4SE,51.80767999256757,-1.6341995562673977
HP22 4TL,51.883646803258614,-0.8441158360543571
SG5 3AG,51.92922869375154,-0.3400928373291408
SG4 7ST,51.935564630919295,-0.2680136606250027
CM7 4JH,51.99650125314217,0.45378199155454885
IP7 5FJ,52.0365296498297,0.9600815615761829
IP3 8JZ,52.05302065470767,1.177317651631472
IP5 2EW,52.05842900043381,1.2497621799574066
SA3 5DQ,51.59220590013168,-4.002467432401325
CF45 3TW,51.6677194307715,-3.3622155570465195
CF81 9GB,51.68402614261826,-3.219674882364952
NP11 3LJ,51.69211471366331,-3.1483694008594894
LU7 0DR,51.94126726088588,-0.7108608176640783
LU5 6LU,51.96082459759908,-0.4946429277038834
MK45 4PA,51.96725575915035,-0.42253205229387386
SG6 1GB,51.98628513055789,-0.20608636669724487
CB9 7EU,52.040991967588454,0.44423996029700225
IP12 2QS,52.11368619962354,1.3860741187786767
SA5 9DZ,51.64476139948666,-3.9451423617762136
SA11 1DU,51.66177637174924,-3.8028532568959
GL14 1QS,51.82242323963083,-2.3747499040165727
GL3 4NN,51.845023537079385,-2.159748650097793
GL53 9QS,51.85246985072513,-2.0880378061369687
GL54 4HW,51.867231671958905,-1.9445511624183796
MK2 3DZ,51.98564316181947,-0.7215422425234994
MK45 1PR,52.005222700226504,-0.5051164331303166
SG16 6BB,52.02440592142219,-0.28851860561300596
CB10 1TA,52.061581411367335,0.14518007495546725
CB9 9LD,52.0854813188801,0.43467459775030515
CO10 9QG,52.11436000896019,0.7969362697928941
IP7 7JZ,52.12560112068691,0.9419601899190376
IP13 0LT,52.15292683040588,1.3048093895356851
SA14 9SS,51.67154567248425,-4.10121455252764
SA6 5PZ,51.69729036724562,-3.887694260279166
SA8 3EY,51.70578581255763,-3.8164716113137325
NP22 3TS,51.77219581008316,-3.245819967511319
GL51 8NN,51.89669333840611,-2.1000496715686072
OX7 7AU,51.96883674649054,-1.3810840818967056
MK8 0DB,52.02339541113641,-0.8044221598400308
MK6 3EJ,52.03001741996072,-0.7322496846298928
IP14 2PQ,52.17569532695696,1.005474116342275
NP7 8RA,51.856422353325925,-2.901178282831562
GL54 5YW,51.95570999452353,-1.9683316708288585
MK12 5QF,52.06776049611514,-0.815225194801636
MK14 5HR,52.07439003733265,-0.742983235020835
MK43 9JP,52.0940141447936,-0.5261401394675532
MK44 3TZ,52.10687626221933,-0.38148160124950686
IP17 3HH,52.25795436167988,1.5056416058373512
IP17 3BA,52.26316460782332,1.5784503919439508
SA71 5HB,51.65239968483607,-4.9824582396982695
SA70 8PU,51.67067555654957,-4.840486137034711
HR9 7QL,51.9396496031816,-2.5553175962336065
GL19 4NE,51.97014741762507,-2.267968670391716
OX16 2BW,52.06443053910984,-1.3316744659325164
MK19 7PE,52.11212392359117,-0.8260545905191709
MK40 2LB,52.14486798502121,-0.4643008845487655
IP33 3NE,52.24221253548642,0.696461726177956
IP23 8NG,52.270300653551395,1.0601284156678805
SA68 0UH,51.732664463052394,-4.712916128111167
HR2 8HX,51.968287468713015,-2.711500780395167
HR2 6NG,51.9760733450176,-2.639674756844983
HR8 2PL,51.99151419835253,-2.4959543893097167
GL20 7NR,52.03678797634053,-2.0642549457793127
WR12 7HZ,52.05152906144145,-1.9201787514057707
CB24 9AJ,52.23941570993019,0.10555450634435672
IP31 2WF,52.29810504714142,0.8326449873186672
SA62 3NQ,51.74008452256145,-5.012026993866439
HR8 2QN,52.03568676452127,-2.5084249504598644
HR8 2UT,52.04335036346301,-2.436462658824306
WR8 0HU,52.06607864412984,-2.220440933647441
WR10 3NF,52.08841269189778,-2.004219356462987
WR11 3BE,52.09576966626272,-1.9321016271329545
CB7 5LJ,52.30790773340605,0.38649492803110214
IP20 0JD,52.381103585570166,1.3338763228436392
SA62 3UD,51.77468962872987,-5.0980060346395195
SA62 3AB,51.7839225544643,-5.02686444777521
HR2 9NZ,52.040839799827765,-2.8807353650720526
WR14 3JN,52.102742699238306,-2.3047661398926538
NN7 4DE,52.23175184868741,-1.003684684563151
NN5 5QN,52.23850017671953,-0.9312033521267955
IP21 4RD,52.42030045220963,1.2520530607421754
NR35 1NU,52.43099308990604,1.3981661420424403
NR33 8GD,52.45184066753788,1.6905849447042463
SA32 7UG,51.95264023702255,-4.042088816198464
WR6 5BD,52.13170654233744,-2.4613579115050626
B49 5NP,52.19157476920916,-1.8837569981480309
CV33 9HB,52.23462836449597,-1.4496381616610285
NN11 0PP,52.26244842891877,-1.159802611837869
NN6 0FD,52.2962285818236,-0.7970458276314579
NN8 3SZ,52.302851755191206,-0.7244340374538356
IP27 9BX,52.40864742415239,0.5129040734897048
NR35 2HX,52.48084892886878,1.4625951065157807
SA66 7RS,51.91721209982702,-4.699885488398101
SA35 0DE,51.93515924220947,-4.5569967942285
WR4 9HS,52.20620140694257,-2.184953163296938
B96 6SF,52.22847979131698,-1.9680448731305014
CV34 6RG,52.264729547522364,-1.606093001190521
CV31 3DE,52.27184717424306,-1.5336379862744969
PE28 2UT,52.40489969033763,-0.08023254986148409
NR16 2LA,52.487442752864,0.9416875989380249
WR6 6QB,52.23531950749137,-2.341832889839601
WR2 6NS,52.242886150274565,-2.2695280457483236
B60 4BF,52.26532205305464,-2.0524787770481097
CV35 7AY,52.301833831802554,-1.6902879542913485
NN15 7RH,52.391590970137585,-0.7461038372843822
NR14 7AZ,52.56999906503393,1.4452270479162934
SA62 5HL,51.95924537671446,-5.086570930636947
SA40 9QA,52.075880782608415,-4.155911100091591
HR6 9BS,52.225249596504554,-2.8602240092807776
WR15 8QB,52.25651784734199,-2.571234063350717
CV8 2FE,52.36041011269396,-1.5569098627240732
CV23 9EL,52.38154631356902,-1.338997135893279
CV21 1PB,52.38850311191065,-1.2663172727341496
LE16 8JU,52.422621663362975,-0.9026062798309946
PE15 0XJ,52.49996897889501,-0.02765591675031195
IP25 6HZ,52.57088428315186,0.8500056768973234
NR9 4LQ,52.58207596634854,0.9965307540400791
NR13 5PU,52.61457250013014,1.4365106860348313
DY13 0LH,52.33127772112336,-2.2942516457657693
B45 8JG,52.36117239829582,-2.0042521918476437
CV4 9FD,52.40468884950251,-1.5685886257983772
CV1 5JQ,52.4117866658194,-1.4959020587629697
CV23 0PR,52.42584931463421,-1.3504648931324028
LE17 6LA,52.45344209478498,-1.059337846708316
LE16 9HX,52.46697189759925,-0.913649925447521
NN17 1TF,52.48693291297355,-0.6949653191661604
NN17 3FG,52.493497521398474,-0.6220302197170812
NR9 4AD,52.626610552281974,0.9873551944220516
NR9 5HS,52.637635361670874,1.1340940117431373
NR5 9PX,52.643080275075164,1.207488744441721
NR3 2RG,52.648480172135095,1.2809001852574993
DY12 1HR,52.37547046241216,-2.306658824949841
DY10 1XA,52.383018941904226,-2.2341231144835794
B45 0ET,52.405399377673824,-2.016380461945671
B13 0NT,52.42009861248767,-1.8711069519693262
B91 1BG,52.42738184774115,-1.7984370338854585
CV7 9HP,52.45607173865695,-1.507539087001028
LE10 3HD,52.47015055620165,-1.3619608458353747
PE14 8SQ,52.61325757528217,0.2447837607513558
PE37 7BY,52.64852863675051,0.6845943457053749
NR20 3HF,52.676685294949685,1.051590711825181
NR8 6LR,52.68763284318104,1.198509409905719
LD7 1HP,52.341663862548835,-3.043873848714215
B62 8QN,52.44962441332096,-2.0285384873863492
B17 0DH,52.457004613468705,-1.955842732174403
B12 0BX,52.46434052585185,-1.883124705934006
B25 8YY,52.47163212868547,-1.8103845291692935
B37 7UR,52.47887940029817,-1.7376223226859477
CV11 4RT,52.5074247451088,-1.446355626160454
LE9 6PP,52.52836723102964,-1.2276802555731146
PE4 6PD,52.61448292361519,-0.27794060604748444
PE13 2RZ,52.651679958094086,0.16152474812531875
NR12 0EG,52.763981847308834,1.6311028818500695
DY14 8UP,52.448585599554214,-2.476846280242377
DY7 5QW,52.47893722016331,-2.1861908520248345
DY5 1XH,52.486414508630006,-2.1134699097669722
B65 9DE,52.49384750583828,-2.0407263729523275
B66 2DB,52.50123618969302,-1.967960361882161
B6 6NH,52.50858053821236,-1.8951719971636347
B24 9NT,52.515880529527934,-1.822361399708535
B46 2JB,52.5303473536447,-1.6766739917509939
CV10 0TX,52.551714370655894,-1.4579791744545343
LE9 3AF,52.57268101429581,-1.2390908504440872
LE18 3RN,52.586436067403234,-1.0930594403922027
LE15 9AF,52.61341092880621,-0.8007470221986814
PE13 5EA,52.69613654078137,0.15147877558220452
NR11 6UX,52.78215341141292,1.2541149937847136
DY4 0PA,52.538068655796735,-2.052944223920042
B71 3BD,52.54546584454879,-1.9801077952417387
B44 9BJ,52.5528186502871,-1.9072489299055608
LE5 5AJ,52.630764038429426,-1.1043555060363848
LE15 6ST,52.6644098923878,-0.7385556191031544
NR28 0RQ,52.83742349397821,1.3926024459213266
WV6 7EQ,52.559804356272906,-2.283776838672244
WV3 0DX,52.574837740174075,-2.138076513131273
WV13 3DZ,52.58228786373692,-2.0651921460626
WS2 8JA,52.58969357865056,-1.9922851375107369
WS9 0EY,52.597054862764324,-1.9193556088996089
B74 4UP,52.60437169404186,-1.8464036819613008
B78 3YA,52.61887191051692,-1.7004331215645467
LE14 2QN,52.70212771916773,-0.822793772437341
PE10 0HG,52.74134031661795,-0.3828516334863517
PE11 3JX,52.75405228433191,-0.23604470778742612
SY23 3HW,52.40959101679306,-4.0388876314271
WV9 5PN,52.61904641129658,-2.150425271171455
WS14 9PT,52.65589521929062,-1.7854241065775127
LE67 1LF,52.69864358282682,-1.3466902819534838
NR27 0JE,52.921209253338844,1.3009986946515302
TF7 5DQ,52.632939183726094,-2.4546773269310047
WS7 1NJ,52.68552159153008,-1.9436586270828256
LE67 5AU,52.74294242712193,-1.3582858676324834
LE11 2SZ,52.7568508416727,-1.2117244479792155
PE10 0TG,52.83653533782849,-0.3306002569075486
PE31 7JH,52.90388700024367,0.47960580500912126
TF4 2GZ,52.677108897883535,-2.4673701678694555
DE11 9EJ,52.76601694538723,-1.589805405759346
SY3 9PS,52.69018069478814,-2.772156533174791
WS15 3HS,52.78133149467529,-1.8948453466393365
DE15 0DY,52.81028765818179,-1.6016742712925243
NG31 7FZ,52.8994426428625,-0.646466676618722
NG34 0BP,52.931709242776485,-0.27814306721884907
LL36 0AL,52.585440210393855,-4.095854291592771
TF10 8JE,52.77311386047989,-2.419704106587231
PE20 3RF,52.98872553364768,-0.14111742129665125
PE22 0BG,53.00729481921587,0.08045331904789851
TF10 8AT,52.817286322009906,-2.4324200964624114
ST18 0BY,52.85501967802345,-2.065983235693434
DE3 0TS,52.90596752739739,-1.5520079362865784
DE23 6ST,52.913066466805894,-1.4784932774164716
DE21 7FG,52.9201205093152,-1.4049565924115044
NG9 3LF,52.93409381734717,-1.257817651253899
NG7 2JH,52.94101304002619,-1.1842156494948088
NG13 7AB,52.96150072819415,-0.9632810522352693
PE22 9RA,53.05174063239561,0.07020521617843409
SY22 6UB,52.78255626185497,-3.1769616382707992
ST21 6NF,52.8767017683911,-2.2985200521035356
ST15 0JN,52.89176798176885,-2.1517785845406525
NG5 4LT,52.99220993672033,-1.1220416406483409
LN4 4XE,53.077572163991455,-0.16208264364760783
DE56 0NT,53.0086991889251,-1.428466430299684
DE75 7PW,53.01572470916467,-1.3547625290349696
NG15 6DY,53.02964061140757,-1.2072890451224898
PE23 5BF,53.146749049186646,0.12374980958994941
PE25 1QT,53.16483867575322,0.3462189379150039
SY12 0PY,52.91080750356307,-2.837672351624786
ST3 6EN,52.9876568379791,-2.103244734910139
NG16 6AE,53.06700835259918,-1.292689681940098
SY13 2JW,52.96282178741404,-2.777467142819168
CW3 9HP,53.00925425206188,-2.3365219762539216
ST5 6PL,53.016836174800915,-2.2629472582154087
ST1 5NS,53.02437322903329,-2.1893489131472155
ST10 2LX,53.04671494990954,-1.9684133702140811
DE55 7RH,53.10431297176477,-1.3782437966689727
NG18 4NB,53.12516805466557,-1.1565619926442987
LN9 5LU,53.217103485403676,-0.11952010989864711
LL46 2YP,52.857842823478464,-4.109343272378027
